Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2014/05/08,GOOG,GOOG,S,BATS,728
2014/05/09,GOOG,GOOG,S,BATS,1380
2014/05/12,GOOG,GOOG,S,BATS,896
2014/05/13,GOOG,GOOG,S,BATS,1506
2014/05/14,GOOG,GOOG,S,BATS,955
2014/05/15,GOOG,GOOG,S,BATS,1267
2014/05/16,GOOG,GOOG,S,BATS,1376
2014/05/19,GOOG,GOOG,S,BATS,929
2014/05/20,GOOG,GOOG,S,BATS,1637
2014/05/21,GOOG,GOOG,S,BATS,620
2014/05/22,GOOG,GOOG,S,BATS,1453
2014/05/23,GOOG,GOOG,S,BATS,1280
2014/05/27,GOOG,GOOG,S,BATS,1376
2014/05/28,GOOG,GOOG,S,BATS,635
2014/05/29,GOOG,GOOG,S,BATS,765
2014/05/30,GOOG,GOOG,S,BATS,815
2014/06/02,GOOG,GOOG,S,BATS,1133
2014/06/03,GOOG,GOOG,S,BATS,708
2014/06/04,GOOG,GOOG,S,BATS,794
2014/06/05,GOOG,GOOG,S,BATS,1378
2014/06/06,GOOG,GOOG,S,BATS,1078
2014/06/09,GOOG,GOOG,S,BATS,452
2014/06/10,GOOG,GOOG,S,BATS,516
2014/06/11,GOOG,GOOG,S,BATS,521
2014/06/12,GOOG,GOOG,S,BATS,1128
2014/06/13,GOOG,GOOG,S,BATS,1245
2014/06/16,GOOG,GOOG,S,BATS,942
2014/06/17,GOOG,GOOG,S,BATS,551
2014/06/18,GOOG,GOOG,S,BATS,949
2014/06/19,GOOG,GOOG,S,BATS,1305
2014/06/20,GOOG,GOOG,S,BATS,1479
2014/06/23,GOOG,GOOG,S,BATS,757
2014/06/24,GOOG,GOOG,S,BATS,1186
2014/06/25,GOOG,GOOG,S,BATS,1053
2014/06/26,GOOG,GOOG,S,BATS,1943
2014/06/27,GOOG,GOOG,S,BATS,1831
2014/06/30,GOOG,GOOG,S,BATS,716
2014/07/01,GOOG,GOOG,S,BATS,803
2014/07/02,GOOG,GOOG,S,BATS,1168
2014/07/03,GOOG,GOOG,S,BATS,1339
2014/07/07,GOOG,GOOG,S,BATS,895
2014/07/08,GOOG,GOOG,S,BATS,879
2014/07/09,GOOG,GOOG,S,BATS,548
2014/07/10,GOOG,GOOG,S,BATS,676
2014/07/11,GOOG,GOOG,S,BATS,1032
2014/07/14,GOOG,GOOG,S,BATS,645
2014/07/15,GOOG,GOOG,S,BATS,605
2014/07/16,GOOG,GOOG,S,BATS,640
2014/07/17,GOOG,GOOG,S,BATS,1762
2014/07/18,GOOG,GOOG,S,BATS,4011
2014/07/21,GOOG,GOOG,S,BATS,1201
2014/07/22,GOOG,GOOG,S,BATS,1397
2014/07/23,GOOG,GOOG,S,BATS,655
2014/07/24,GOOG,GOOG,S,BATS,1044
2014/07/25,GOOG,GOOG,S,BATS,1693
2014/07/28,GOOG,GOOG,S,BATS,831
2014/07/29,GOOG,GOOG,S,BATS,792
2014/07/30,GOOG,GOOG,S,BATS,594
2014/07/31,GOOG,GOOG,S,BATS,1254
2014/08/01,GOOG,GOOG,S,BATS,2405
2014/08/04,GOOG,GOOG,S,BATS,942
2014/08/05,GOOG,GOOG,S,BATS,1322
2014/08/06,GOOG,GOOG,S,BATS,848
2014/08/07,GOOG,GOOG,S,BATS,1285
2014/08/08,GOOG,GOOG,S,BATS,2138
2014/08/11,GOOG,GOOG,S,BATS,1372
2014/08/12,GOOG,GOOG,S,BATS,861
2014/08/13,GOOG,GOOG,S,BATS,1044
2014/08/14,GOOG,GOOG,S,BATS,974
2014/08/15,GOOG,GOOG,S,BATS,3623
2014/08/18,GOOG,GOOG,S,BATS,840
2014/08/19,GOOG,GOOG,S,BATS,786
2014/08/20,GOOG,GOOG,S,BATS,760
2014/08/21,GOOG,GOOG,S,BATS,681
2014/08/22,GOOG,GOOG,S,BATS,1282
2014/08/25,GOOG,GOOG,S,BATS,502
2014/08/26,GOOG,GOOG,S,BATS,908
2014/08/27,GOOG,GOOG,S,BATS,963
2014/08/28,GOOG,GOOG,S,BATS,963
2014/08/29,GOOG,GOOG,S,BATS,2249
2014/09/02,GOOG,GOOG,S,BATS,1564
2014/09/03,GOOG,GOOG,S,BATS,1171
2014/09/04,GOOG,GOOG,S,BATS,1659
2014/09/05,GOOG,GOOG,S,BATS,1657
2014/09/08,GOOG,GOOG,S,BATS,633
2014/09/09,GOOG,GOOG,S,BATS,642
2014/09/10,GOOG,GOOG,S,BATS,703
2014/09/11,GOOG,GOOG,S,BATS,1694
2014/09/12,GOOG,GOOG,S,BATS,1696
2014/09/15,GOOG,GOOG,S,BATS,375
2014/09/16,GOOG,GOOG,S,BATS,652
2014/09/17,GOOG,GOOG,S,BATS,1017
2014/09/18,GOOG,GOOG,S,BATS,955
2014/09/19,GOOG,GOOG,S,BATS,3811
2014/09/22,GOOG,GOOG,S,BATS,1270
2014/09/23,GOOG,GOOG,S,BATS,1514
2014/09/24,GOOG,GOOG,S,BATS,1910
2014/09/25,GOOG,GOOG,S,BATS,1400
2014/09/26,GOOG,GOOG,S,BATS,1447
2014/09/29,GOOG,GOOG,S,BATS,760
2014/09/30,GOOG,GOOG,S,BATS,711
2014/10/01,GOOG,GOOG,S,BATS,1197
2014/10/02,GOOG,GOOG,S,BATS,1026
2014/10/03,GOOG,GOOG,S,BATS,1959
2014/10/06,GOOG,GOOG,S,BATS,512
2014/10/07,GOOG,GOOG,S,BATS,1308
2014/10/08,GOOG,GOOG,S,BATS,2967
2014/10/09,GOOG,GOOG,S,BATS,2687
2014/10/10,GOOG,GOOG,S,BATS,4529
2014/10/13,GOOG,GOOG,S,BATS,1785
2014/10/14,GOOG,GOOG,S,BATS,1425
2014/10/15,GOOG,GOOG,S,BATS,2132
2014/10/16,GOOG,GOOG,S,BATS,4262
2014/10/17,GOOG,GOOG,S,BATS,4594
2014/10/20,GOOG,GOOG,S,BATS,2554
2014/10/21,GOOG,GOOG,S,BATS,775
2014/10/22,GOOG,GOOG,S,BATS,1999
2014/10/23,GOOG,GOOG,S,BATS,1698
2014/10/24,GOOG,GOOG,S,BATS,3992
2014/10/27,GOOG,GOOG,S,BATS,1915
2014/10/28,GOOG,GOOG,S,BATS,692
2014/10/29,GOOG,GOOG,S,BATS,4033
2014/10/30,GOOG,GOOG,S,BATS,1727
2014/10/31,GOOG,GOOG,S,BATS,2979
2014/11/03,GOOG,GOOG,S,BATS,867
2014/11/04,GOOG,GOOG,S,BATS,544
2014/11/05,GOOG,GOOG,S,BATS,1649
2014/11/06,GOOG,GOOG,S,BATS,1002
2014/11/07,GOOG,GOOG,S,BATS,1580
2014/11/10,GOOG,GOOG,S,BATS,1049
2014/11/11,GOOG,GOOG,S,BATS,574
2014/11/12,GOOG,GOOG,S,BATS,563
2014/11/13,GOOG,GOOG,S,BATS,787
2014/11/14,GOOG,GOOG,S,BATS,977
2014/11/17,GOOG,GOOG,S,BATS,1865
2014/11/18,GOOG,GOOG,S,BATS,1046
2014/11/19,GOOG,GOOG,S,BATS,1807
2014/11/20,GOOG,GOOG,S,BATS,1353
2014/11/21,GOOG,GOOG,S,BATS,2399
2014/11/24,GOOG,GOOG,S,BATS,1377
2014/11/25,GOOG,GOOG,S,BATS,978
2014/11/26,GOOG,GOOG,S,BATS,846
2014/11/28,GOOG,GOOG,S,BATS,1766
2014/12/01,GOOG,GOOG,S,BATS,2630
2014/12/02,GOOG,GOOG,S,BATS,1102
2014/12/03,GOOG,GOOG,S,BATS,1605
2014/12/04,GOOG,GOOG,S,BATS,2905
2014/12/05,GOOG,GOOG,S,BATS,3351
2014/12/08,GOOG,GOOG,S,BATS,1434
2014/12/09,GOOG,GOOG,S,BATS,1752
2014/12/10,GOOG,GOOG,S,BATS,1667
2014/12/11,GOOG,GOOG,S,BATS,1894
2014/12/12,GOOG,GOOG,S,BATS,3109
2014/12/15,GOOG,GOOG,S,BATS,3431
2014/12/16,GOOG,GOOG,S,BATS,5491
2014/12/17,GOOG,GOOG,S,BATS,3128
2014/12/18,GOOG,GOOG,S,BATS,4035
2014/12/19,GOOG,GOOG,S,BATS,7194
2014/12/22,GOOG,GOOG,S,BATS,4121
2014/12/23,GOOG,GOOG,S,BATS,3987
2014/12/24,GOOG,GOOG,S,BATS,2006
2014/12/26,GOOG,GOOG,S,BATS,4693
2014/12/29,GOOG,GOOG,S,BATS,2130
2014/12/30,GOOG,GOOG,S,BATS,1482
2014/12/31,GOOG,GOOG,S,BATS,1943
2015/01/02,GOOG,GOOG,S,BATS,4581
2015/01/05,GOOG,GOOG,S,BATS,5033
2015/01/06,GOOG,GOOG,S,BATS,4261
2015/01/07,GOOG,GOOG,S,BATS,2970
2015/01/08,GOOG,GOOG,S,BATS,4998
2015/01/09,GOOG,GOOG,S,BATS,6060
2015/01/12,GOOG,GOOG,S,BATS,3812
2015/01/13,GOOG,GOOG,S,BATS,4207
2015/01/14,GOOG,GOOG,S,BATS,4610
2015/01/15,GOOG,GOOG,S,BATS,3908
2015/01/16,GOOG,GOOG,S,BATS,5755
2015/01/20,GOOG,GOOG,S,BATS,2634
2015/01/21,GOOG,GOOG,S,BATS,3835
2015/01/22,GOOG,GOOG,S,BATS,8371
2015/01/23,GOOG,GOOG,S,BATS,8802
2015/01/26,GOOG,GOOG,S,BATS,2054
2015/01/27,GOOG,GOOG,S,BATS,3751
2015/01/28,GOOG,GOOG,S,BATS,3561
