Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2014/04/03,AAPL,AAPL,S,BATS,9044
2014/04/04,AAPL,AAPL,S,BATS,24120
2014/04/07,AAPL,AAPL,S,BATS,12643
2014/04/08,AAPL,AAPL,S,BATS,12845
2014/04/09,AAPL,AAPL,S,BATS,7734
2014/04/10,AAPL,AAPL,S,BATS,15365
2014/04/11,AAPL,AAPL,S,BATS,22849
2014/04/14,AAPL,AAPL,S,BATS,11651
2014/04/15,AAPL,AAPL,S,BATS,18099
2014/04/16,AAPL,AAPL,S,BATS,10330
2014/04/17,AAPL,AAPL,S,BATS,26224
2014/04/21,AAPL,AAPL,S,BATS,9570
2014/04/22,AAPL,AAPL,S,BATS,4630
2014/04/23,AAPL,AAPL,S,BATS,13229
2014/04/24,AAPL,AAPL,S,BATS,36086
2014/04/25,AAPL,AAPL,S,BATS,30654
2014/04/28,AAPL,AAPL,S,BATS,26670
2014/04/29,AAPL,AAPL,S,BATS,9575
2014/04/30,AAPL,AAPL,S,BATS,12640
2014/05/01,AAPL,AAPL,S,BATS,11873
2014/05/02,AAPL,AAPL,S,BATS,13283
2014/05/05,AAPL,AAPL,S,BATS,14429
2014/05/06,AAPL,AAPL,S,BATS,13732
2014/05/07,AAPL,AAPL,S,BATS,24995
2014/05/08,AAPL,AAPL,S,BATS,15082
2014/05/09,AAPL,AAPL,S,BATS,22262
2014/05/12,AAPL,AAPL,S,BATS,7326
2014/05/13,AAPL,AAPL,S,BATS,6737
2014/05/14,AAPL,AAPL,S,BATS,7884
2014/05/15,AAPL,AAPL,S,BATS,10687
2014/05/16,AAPL,AAPL,S,BATS,26335
2014/05/19,AAPL,AAPL,S,BATS,14200
2014/05/20,AAPL,AAPL,S,BATS,8940
2014/05/21,AAPL,AAPL,S,BATS,9622
2014/05/22,AAPL,AAPL,S,BATS,10839
2014/05/23,AAPL,AAPL,S,BATS,23040
2014/05/27,AAPL,AAPL,S,BATS,24555
2014/05/28,AAPL,AAPL,S,BATS,17486
2014/05/29,AAPL,AAPL,S,BATS,23511
2014/05/30,AAPL,AAPL,S,BATS,48352
2014/06/02,AAPL,AAPL,S,BATS,15853
